Date,SKU,Style,Units_Sold,Price,Is_Holiday,Is_Promo
2023-05-23,SKU001,Shirt,11,110.63,0,0
2023-05-23,SKU002,Pants,8,132.76,0,0
2023-05-23,SKU003,Jacket,7,221.27,0,0
2023-05-23,SKU004,Dress,7,165.95,0,0
2023-05-23,SKU005,Skirt,5,143.82,0,0
2023-05-24,SKU001,Shirt,10,110.66,0,0
2023-05-24,SKU002,Pants,10,132.8,0,0
2023-05-24,SKU003,Jacket,6,221.33,0,0
2023-05-24,SKU004,Dress,7,165.99,0,0
2023-05-24,SKU005,Skirt,5,143.86,0,0
2023-05-25,SKU001,Shirt,10,110.69,0,0
2023-05-25,SKU002,Pants,9,132.83,0,0
2023-05-25,SKU003,Jacket,6,221.38,0,0
2023-05-25,SKU004,Dress,7,166.04,0,0
2023-05-25,SKU005,Skirt,4,143.9,0,0
2023-05-26,SKU001,Shirt,13,110.72,0,0
2023-05-26,SKU002,Pants,10,132.86,0,0
2023-05-26,SKU003,Jacket,6,221.44,0,0
2023-05-26,SKU004,Dress,7,166.08,0,0
2023-05-26,SKU005,Skirt,5,143.94,0,0
2023-05-27,SKU001,Shirt,12,110.75,0,0
2023-05-27,SKU002,Pants,9,132.9,0,0
2023-05-27,SKU003,Jacket,8,221.5,0,0
2023-05-27,SKU004,Dress,8,166.12,0,0
2023-05-27,SKU005,Skirt,6,143.97,0,0
2023-05-28,SKU001,Shirt,13,110.78,0,0
2023-05-28,SKU002,Pants,9,132.93,0,0
2023-05-28,SKU003,Jacket,7,221.56,0,0
2023-05-28,SKU004,Dress,8,166.17,0,0
2023-05-28,SKU005,Skirt,6,144.01,0,0
2023-05-29,SKU001,Shirt,11,110.81,0,0
2023-05-29,SKU002,Pants,9,132.97,0,0
2023-05-29,SKU003,Jacket,6,221.61,0,0
2023-05-29,SKU004,Dress,7,166.21,0,0
2023-05-29,SKU005,Skirt,5,144.05,0,0
2023-05-30,SKU001,Shirt,12,110.84,0,0
2023-05-30,SKU002,Pants,9,133.0,0,0
2023-05-30,SKU003,Jacket,6,221.67,0,0
2023-05-30,SKU004,Dress,7,166.25,0,0
2023-05-30,SKU005,Skirt,4,144.09,0,0
2023-05-31,SKU001,Shirt,11,110.87,0,0
2023-05-31,SKU002,Pants,8,133.04,0,0
2023-05-31,SKU003,Jacket,6,221.73,0,0
2023-05-31,SKU004,Dress,8,166.3,0,0
2023-05-31,SKU005,Skirt,6,144.12,0,0
2023-06-01,SKU001,Shirt,8,110.89,0,0
2023-06-01,SKU002,Pants,6,133.07,0,0
2023-06-01,SKU003,Jacket,4,221.79,0,0
2023-06-01,SKU004,Dress,5,166.34,0,0
2023-06-01,SKU005,Skirt,4,144.16,0,0
2023-06-02,SKU001,Shirt,7,110.92,0,0
2023-06-02,SKU002,Pants,6,133.11,0,0
2023-06-02,SKU003,Jacket,4,221.85,0,0
2023-06-02,SKU004,Dress,5,166.38,0,0
2023-06-02,SKU005,Skirt,4,144.2,0,0
2023-06-03,SKU001,Shirt,10,110.95,0,0
2023-06-03,SKU002,Pants,7,133.14,0,0
2023-06-03,SKU003,Jacket,5,221.9,0,0
2023-06-03,SKU004,Dress,6,166.43,0,0
2023-06-03,SKU005,Skirt,4,144.24,0,0
2023-06-04,SKU001,Shirt,10,110.98,0,0
2023-06-04,SKU002,Pants,7,133.18,0,0
2023-06-04,SKU003,Jacket,5,221.96,0,0
2023-06-04,SKU004,Dress,5,166.47,0,0
2023-06-04,SKU005,Skirt,4,144.28,0,0
2023-06-05,SKU001,Shirt,6,111.01,0,0
2023-06-05,SKU002,Pants,6,133.21,0,0
2023-06-05,SKU003,Jacket,4,222.02,0,0
2023-06-05,SKU004,Dress,5,166.51,0,0
2023-06-05,SKU005,Skirt,3,144.31,0,0
2023-06-06,SKU001,Shirt,6,111.04,0,0
2023-06-06,SKU002,Pants,6,133.25,0,0
2023-06-06,SKU003,Jacket,4,222.08,0,0
2023-06-06,SKU004,Dress,5,166.56,0,0
2023-06-06,SKU005,Skirt,3,144.35,0,0
2023-06-07,SKU001,Shirt,7,111.07,0,0
2023-06-07,SKU002,Pants,6,133.28,0,0
2023-06-07,SKU003,Jacket,4,222.14,0,0
2023-06-07,SKU004,Dress,5,166.6,0,0
2023-06-07,SKU005,Skirt,4,144.39,0,0
2023-06-08,SKU001,Shirt,7,111.1,0,0
2023-06-08,SKU002,Pants,5,133.32,0,0
2023-06-08,SKU003,Jacket,4,222.19,0,0
2023-06-08,SKU004,Dress,5,166.65,0,0
2023-06-08,SKU005,Skirt,3,144.43,0,0
2023-06-09,SKU001,Shirt,9,111.13,0,0
2023-06-09,SKU002,Pants,6,133.35,0,0
2023-06-09,SKU003,Jacket,4,222.25,0,0
2023-06-09,SKU004,Dress,5,166.69,0,0
2023-06-09,SKU005,Skirt,3,144.46,0,0
2023-06-10,SKU001,Shirt,8,111.15,0,0
2023-06-10,SKU002,Pants,6,133.39,0,0
2023-06-10,SKU003,Jacket,6,222.31,0,0
2023-06-10,SKU004,Dress,7,166.73,0,0
2023-06-10,SKU005,Skirt,3,144.5,0,0
2023-06-11,SKU001,Shirt,9,111.18,0,0
2023-06-11,SKU002,Pants,6,133.42,0,0
2023-06-11,SKU003,Jacket,6,222.37,0,0
2023-06-11,SKU004,Dress,7,166.78,0,0
2023-06-11,SKU005,Skirt,4,144.54,0,0
2023-06-12,SKU001,Shirt,7,111.21,0,0
2023-06-12,SKU002,Pants,6,133.46,0,0
2023-06-12,SKU003,Jacket,5,222.43,0,0
2023-06-12,SKU004,Dress,5,166.82,0,0
2023-06-12,SKU005,Skirt,4,144.58,0,0
2023-06-13,SKU001,Shirt,7,111.24,0,0
2023-06-13,SKU002,Pants,6,133.49,0,0
2023-06-13,SKU003,Jacket,4,222.48,0,0
2023-06-13,SKU004,Dress,5,166.86,0,0
2023-06-13,SKU005,Skirt,4,144.61,0,0
2023-06-14,SKU001,Shirt,6,111.27,0,0
2023-06-14,SKU002,Pants,5,133.53,0,0
2023-06-14,SKU003,Jacket,4,222.54,0,0
2023-06-14,SKU004,Dress,5,166.91,0,0
2023-06-14,SKU005,Skirt,3,144.65,0,0
2023-06-15,SKU001,Shirt,8,111.3,0,0
2023-06-15,SKU002,Pants,6,133.56,0,0
2023-06-15,SKU003,Jacket,4,222.6,0,0
2023-06-15,SKU004,Dress,4,166.95,0,0
2023-06-15,SKU005,Skirt,3,144.69,0,0
2023-06-16,SKU001,Shirt,8,111.33,0,0
2023-06-16,SKU002,Pants,4,133.6,0,0
2023-06-16,SKU003,Jacket,4,222.66,0,0
2023-06-16,SKU004,Dress,5,166.99,0,0
2023-06-16,SKU005,Skirt,3,144.73,0,0
2023-06-17,SKU001,Shirt,8,111.36,0,0
2023-06-17,SKU002,Pants,6,133.63,0,0
2023-06-17,SKU003,Jacket,5,222.72,0,0
2023-06-17,SKU004,Dress,6,167.04,0,0
2023-06-17,SKU005,Skirt,5,144.77,0,0
2023-06-18,SKU001,Shirt,9,111.39,0,0
2023-06-18,SKU002,Pants,7,133.66,0,0
2023-06-18,SKU003,Jacket,5,222.77,0,0
2023-06-18,SKU004,Dress,6,167.08,0,0
2023-06-18,SKU005,Skirt,4,144.8,0,0
2023-06-19,SKU001,Shirt,8,111.42,0,0
2023-06-19,SKU002,Pants,6,133.7,0,0
2023-06-19,SKU003,Jacket,5,222.83,0,0
2023-06-19,SKU004,Dress,6,167.12,0,0
2023-06-19,SKU005,Skirt,3,144.84,0,0
2023-06-20,SKU001,Shirt,6,111.45,0,0
2023-06-20,SKU002,Pants,6,133.73,0,0
2023-06-20,SKU003,Jacket,5,222.89,0,0
2023-06-20,SKU004,Dress,5,167.17,0,0
2023-06-20,SKU005,Skirt,3,144.88,0,0
2023-06-21,SKU001,Shirt,7,111.47,0,0
2023-06-21,SKU002,Pants,6,133.77,0,0
2023-06-21,SKU003,Jacket,4,222.95,0,0
2023-06-21,SKU004,Dress,6,167.21,0,0
2023-06-21,SKU005,Skirt,3,144.92,0,0
2023-06-22,SKU001,Shirt,6,111.5,0,0
2023-06-22,SKU002,Pants,5,133.8,0,0
2023-06-22,SKU003,Jacket,5,223.01,0,0
2023-06-22,SKU004,Dress,5,167.26,0,0
2023-06-22,SKU005,Skirt,3,144.95,0,0
2023-06-23,SKU001,Shirt,8,111.53,0,0
2023-06-23,SKU002,Pants,6,133.84,0,0
2023-06-23,SKU003,Jacket,5,223.07,0,0
2023-06-23,SKU004,Dress,4,167.3,0,0
2023-06-23,SKU005,Skirt,3,144.99,0,0
2023-06-24,SKU001,Shirt,9,111.56,0,0
2023-06-24,SKU002,Pants,6,133.87,0,0
2023-06-24,SKU003,Jacket,5,223.12,0,0
2023-06-24,SKU004,Dress,6,167.34,0,0
2023-06-24,SKU005,Skirt,4,145.03,0,0
2023-06-25,SKU001,Shirt,7,111.59,0,0
2023-06-25,SKU002,Pants,7,133.91,0,0
2023-06-25,SKU003,Jacket,7,223.18,0,0
2023-06-25,SKU004,Dress,5,167.39,0,0
2023-06-25,SKU005,Skirt,4,145.07,0,0
2023-06-26,SKU001,Shirt,8,111.62,0,0
2023-06-26,SKU002,Pants,6,133.94,0,0
2023-06-26,SKU003,Jacket,5,223.24,0,0
2023-06-26,SKU004,Dress,5,167.43,0,0
2023-06-26,SKU005,Skirt,3,145.11,0,0
2023-06-27,SKU001,Shirt,8,111.65,0,0
2023-06-27,SKU002,Pants,6,133.98,0,0
2023-06-27,SKU003,Jacket,4,223.3,0,0
2023-06-27,SKU004,Dress,5,167.47,0,0
2023-06-27,SKU005,Skirt,4,145.14,0,0
2023-06-28,SKU001,Shirt,8,111.68,0,0
2023-06-28,SKU002,Pants,5,134.01,0,0
2023-06-28,SKU003,Jacket,4,223.36,0,0
2023-06-28,SKU004,Dress,4,167.52,0,0
2023-06-28,SKU005,Skirt,3,145.18,0,0
2023-06-29,SKU001,Shirt,8,111.71,0,0
2023-06-29,SKU002,Pants,6,134.05,0,0
2023-06-29,SKU003,Jacket,4,223.42,0,0
2023-06-29,SKU004,Dress,6,167.56,0,0
2023-06-29,SKU005,Skirt,4,145.22,0,0
2023-06-30,SKU001,Shirt,6,111.74,0,0
2023-06-30,SKU002,Pants,6,134.08,0,0
2023-06-30,SKU003,Jacket,3,223.47,0,0
2023-06-30,SKU004,Dress,4,167.61,0,0
2023-06-30,SKU005,Skirt,3,145.26,0,0
2023-07-01,SKU001,Shirt,11,100.59,0,1
2023-07-01,SKU002,Pants,9,120.71,0,1
2023-07-01,SKU003,Jacket,7,201.18,0,1
2023-07-01,SKU004,Dress,6,150.88,0,1
2023-07-01,SKU005,Skirt,5,130.77,0,1
2023-07-02,SKU001,Shirt,10,100.62,0,1
2023-07-02,SKU002,Pants,7,120.74,0,1
2023-07-02,SKU003,Jacket,7,201.23,0,1
2023-07-02,SKU004,Dress,6,150.92,0,1
2023-07-02,SKU005,Skirt,5,130.8,0,1
2023-07-03,SKU001,Shirt,8,100.64,0,1
2023-07-03,SKU002,Pants,7,120.77,0,1
2023-07-03,SKU003,Jacket,6,201.28,0,1
2023-07-03,SKU004,Dress,7,150.96,0,1
2023-07-03,SKU005,Skirt,4,130.83,0,1
2023-07-04,SKU001,Shirt,8,100.67,0,1
2023-07-04,SKU002,Pants,8,120.8,0,1
2023-07-04,SKU003,Jacket,6,201.34,0,1
2023-07-04,SKU004,Dress,6,151.0,0,1
2023-07-04,SKU005,Skirt,5,130.87,0,1
2023-07-05,SKU001,Shirt,8,100.69,0,1
2023-07-05,SKU002,Pants,8,120.83,0,1
2023-07-05,SKU003,Jacket,6,201.39,0,1
2023-07-05,SKU004,Dress,6,151.04,0,1
2023-07-05,SKU005,Skirt,4,130.9,0,1
2023-07-06,SKU001,Shirt,8,100.72,0,1
2023-07-06,SKU002,Pants,7,120.87,0,1
2023-07-06,SKU003,Jacket,6,201.44,0,1
2023-07-06,SKU004,Dress,7,151.08,0,1
2023-07-06,SKU005,Skirt,5,130.94,0,1
2023-07-07,SKU001,Shirt,7,100.75,0,1
2023-07-07,SKU002,Pants,7,120.9,0,1
2023-07-07,SKU003,Jacket,5,201.49,0,1
2023-07-07,SKU004,Dress,7,151.12,0,1
2023-07-07,SKU005,Skirt,4,130.97,0,1
2023-07-08,SKU001,Shirt,8,111.97,0,0
2023-07-08,SKU002,Pants,6,134.36,0,0
2023-07-08,SKU003,Jacket,4,223.94,0,0
2023-07-08,SKU004,Dress,6,167.96,0,0
2023-07-08,SKU005,Skirt,4,145.56,0,0
2023-07-09,SKU001,Shirt,8,112.0,0,0
2023-07-09,SKU002,Pants,6,134.4,0,0
2023-07-09,SKU003,Jacket,6,224.0,0,0
2023-07-09,SKU004,Dress,6,168.0,0,0
2023-07-09,SKU005,Skirt,5,145.6,0,0
2023-07-10,SKU001,Shirt,7,112.03,0,0
2023-07-10,SKU002,Pants,4,134.43,0,0
2023-07-10,SKU003,Jacket,4,224.06,0,0
2023-07-10,SKU004,Dress,5,168.04,0,0
2023-07-10,SKU005,Skirt,4,145.64,0,0
2023-07-11,SKU001,Shirt,7,112.06,0,0
2023-07-11,SKU002,Pants,6,134.47,0,0
2023-07-11,SKU003,Jacket,5,224.12,0,0
2023-07-11,SKU004,Dress,5,168.09,0,0
2023-07-11,SKU005,Skirt,3,145.68,0,0
2023-07-12,SKU001,Shirt,7,112.09,0,0
2023-07-12,SKU002,Pants,6,134.51,0,0
2023-07-12,SKU003,Jacket,5,224.18,0,0
2023-07-12,SKU004,Dress,5,168.13,0,0
2023-07-12,SKU005,Skirt,4,145.71,0,0
2023-07-13,SKU001,Shirt,7,112.12,0,0
2023-07-13,SKU002,Pants,6,134.54,0,0
2023-07-13,SKU003,Jacket,4,224.23,0,0
2023-07-13,SKU004,Dress,5,168.18,0,0
2023-07-13,SKU005,Skirt,3,145.75,0,0
2023-07-14,SKU001,Shirt,7,112.15,0,0
2023-07-14,SKU002,Pants,6,134.58,0,0
2023-07-14,SKU003,Jacket,4,224.29,0,0
2023-07-14,SKU004,Dress,5,168.22,0,0
2023-07-14,SKU005,Skirt,3,145.79,0,0
2023-07-15,SKU001,Shirt,9,112.18,0,0
2023-07-15,SKU002,Pants,6,134.61,0,0
2023-07-15,SKU003,Jacket,4,224.35,0,0
2023-07-15,SKU004,Dress,6,168.26,0,0
2023-07-15,SKU005,Skirt,4,145.83,0,0
2023-07-16,SKU001,Shirt,7,112.2,0,0
2023-07-16,SKU002,Pants,8,134.65,0,0
2023-07-16,SKU003,Jacket,4,224.41,0,0
2023-07-16,SKU004,Dress,6,168.31,0,0
2023-07-16,SKU005,Skirt,5,145.87,0,0
2023-07-17,SKU001,Shirt,8,112.23,0,0
2023-07-17,SKU002,Pants,5,134.68,0,0
2023-07-17,SKU003,Jacket,5,224.47,0,0
2023-07-17,SKU004,Dress,5,168.35,0,0
2023-07-17,SKU005,Skirt,4,145.9,0,0
2023-07-18,SKU001,Shirt,7,112.26,0,0
2023-07-18,SKU002,Pants,6,134.72,0,0
2023-07-18,SKU003,Jacket,5,224.53,0,0
2023-07-18,SKU004,Dress,5,168.4,0,0
2023-07-18,SKU005,Skirt,4,145.94,0,0
2023-07-19,SKU001,Shirt,8,112.29,0,0
2023-07-19,SKU002,Pants,7,134.75,0,0
2023-07-19,SKU003,Jacket,5,224.59,0,0
2023-07-19,SKU004,Dress,5,168.44,0,0
2023-07-19,SKU005,Skirt,3,145.98,0,0
2023-07-20,SKU001,Shirt,7,112.32,0,0
2023-07-20,SKU002,Pants,6,134.79,0,0
2023-07-20,SKU003,Jacket,5,224.64,0,0
2023-07-20,SKU004,Dress,5,168.48,0,0
2023-07-20,SKU005,Skirt,4,146.02,0,0
2023-07-21,SKU001,Shirt,8,112.35,0,0
2023-07-21,SKU002,Pants,6,134.82,0,0
2023-07-21,SKU003,Jacket,4,224.7,0,0
2023-07-21,SKU004,Dress,5,168.53,0,0
2023-07-21,SKU005,Skirt,4,146.06,0,0
2023-07-22,SKU001,Shirt,10,112.38,0,0
2023-07-22,SKU002,Pants,6,134.86,0,0
2023-07-22,SKU003,Jacket,5,224.76,0,0
2023-07-22,SKU004,Dress,6,168.57,0,0
2023-07-22,SKU005,Skirt,4,146.09,0,0
2023-07-23,SKU001,Shirt,10,112.41,0,0
2023-07-23,SKU002,Pants,6,134.89,0,0
2023-07-23,SKU003,Jacket,5,224.82,0,0
2023-07-23,SKU004,Dress,7,168.62,0,0
2023-07-23,SKU005,Skirt,4,146.13,0,0
2023-07-24,SKU001,Shirt,7,112.44,0,0
2023-07-24,SKU002,Pants,6,134.93,0,0
2023-07-24,SKU003,Jacket,4,224.88,0,0
2023-07-24,SKU004,Dress,4,168.66,0,0
2023-07-24,SKU005,Skirt,3,146.17,0,0
2023-07-25,SKU001,Shirt,8,112.47,0,0
2023-07-25,SKU002,Pants,6,134.96,0,0
2023-07-25,SKU003,Jacket,5,224.94,0,0
2023-07-25,SKU004,Dress,5,168.7,0,0
2023-07-25,SKU005,Skirt,3,146.21,0,0
2023-07-26,SKU001,Shirt,8,112.5,0,0
2023-07-26,SKU002,Pants,6,135.0,0,0
2023-07-26,SKU003,Jacket,4,225.0,0,0
2023-07-26,SKU004,Dress,5,168.75,0,0
2023-07-26,SKU005,Skirt,3,146.25,0,0
2023-07-27,SKU001,Shirt,9,112.53,0,0
2023-07-27,SKU002,Pants,6,135.03,0,0
2023-07-27,SKU003,Jacket,5,225.06,0,0
2023-07-27,SKU004,Dress,6,168.79,0,0
2023-07-27,SKU005,Skirt,3,146.29,0,0
2023-07-28,SKU001,Shirt,8,112.56,0,0
2023-07-28,SKU002,Pants,6,135.07,0,0
2023-07-28,SKU003,Jacket,4,225.11,0,0
2023-07-28,SKU004,Dress,5,168.84,0,0
2023-07-28,SKU005,Skirt,3,146.32,0,0
2023-07-29,SKU001,Shirt,9,112.59,0,0
2023-07-29,SKU002,Pants,8,135.1,0,0
2023-07-29,SKU003,Jacket,5,225.17,0,0
2023-07-29,SKU004,Dress,6,168.88,0,0
2023-07-29,SKU005,Skirt,5,146.36,0,0
2023-07-30,SKU001,Shirt,9,112.62,0,0
2023-07-30,SKU002,Pants,7,135.14,0,0
2023-07-30,SKU003,Jacket,6,225.23,0,0
2023-07-30,SKU004,Dress,5,168.92,0,0
2023-07-30,SKU005,Skirt,5,146.4,0,0
2023-07-31,SKU001,Shirt,8,112.65,0,0
2023-07-31,SKU002,Pants,6,135.17,0,0
2023-07-31,SKU003,Jacket,4,225.29,0,0
2023-07-31,SKU004,Dress,5,168.97,0,0
2023-07-31,SKU005,Skirt,4,146.44,0,0
2023-08-01,SKU001,Shirt,11,112.67,0,0
2023-08-01,SKU002,Pants,8,135.21,0,0
2023-08-01,SKU003,Jacket,7,225.35,0,0
2023-08-01,SKU004,Dress,7,169.01,0,0
2023-08-01,SKU005,Skirt,4,146.48,0,0
2023-08-02,SKU001,Shirt,9,112.7,0,0
2023-08-02,SKU002,Pants,8,135.24,0,0
2023-08-02,SKU003,Jacket,5,225.41,0,0
2023-08-02,SKU004,Dress,9,169.06,0,0
2023-08-02,SKU005,Skirt,4,146.52,0,0
2023-08-03,SKU001,Shirt,13,112.73,0,0
2023-08-03,SKU002,Pants,8,135.28,0,0
2023-08-03,SKU003,Jacket,6,225.47,0,0
2023-08-03,SKU004,Dress,8,169.1,0,0
2023-08-03,SKU005,Skirt,6,146.55,0,0
2023-08-04,SKU001,Shirt,10,112.76,0,0
2023-08-04,SKU002,Pants,10,135.32,0,0
2023-08-04,SKU003,Jacket,7,225.53,0,0
2023-08-04,SKU004,Dress,6,169.14,0,0
2023-08-04,SKU005,Skirt,5,146.59,0,0
2023-08-05,SKU001,Shirt,14,112.79,0,0
2023-08-05,SKU002,Pants,11,135.35,0,0
2023-08-05,SKU003,Jacket,8,225.58,0,0
2023-08-05,SKU004,Dress,8,169.19,0,0
2023-08-05,SKU005,Skirt,6,146.63,0,0
2023-08-06,SKU001,Shirt,13,112.82,0,0
2023-08-06,SKU002,Pants,9,135.39,0,0
2023-08-06,SKU003,Jacket,5,225.64,0,0
2023-08-06,SKU004,Dress,10,169.23,0,0
2023-08-06,SKU005,Skirt,6,146.67,0,0
2023-08-07,SKU001,Shirt,10,112.85,0,0
2023-08-07,SKU002,Pants,9,135.42,0,0
2023-08-07,SKU003,Jacket,6,225.7,0,0
2023-08-07,SKU004,Dress,7,169.28,0,0
2023-08-07,SKU005,Skirt,5,146.71,0,0
2023-08-08,SKU001,Shirt,10,112.88,0,0
2023-08-08,SKU002,Pants,9,135.46,0,0
2023-08-08,SKU003,Jacket,6,225.76,0,0
2023-08-08,SKU004,Dress,8,169.32,0,0
2023-08-08,SKU005,Skirt,5,146.74,0,0
2023-08-09,SKU001,Shirt,13,112.91,0,0
2023-08-09,SKU002,Pants,9,135.49,0,0
2023-08-09,SKU003,Jacket,7,225.82,0,0
2023-08-09,SKU004,Dress,7,169.37,0,0
2023-08-09,SKU005,Skirt,5,146.78,0,0
2023-08-10,SKU001,Shirt,12,112.94,0,0
2023-08-10,SKU002,Pants,10,135.53,0,0
2023-08-10,SKU003,Jacket,6,225.88,0,0
2023-08-10,SKU004,Dress,8,169.41,0,0
2023-08-10,SKU005,Skirt,6,146.82,0,0
2023-08-11,SKU001,Shirt,11,112.97,0,0
2023-08-11,SKU002,Pants,8,135.56,0,0
2023-08-11,SKU003,Jacket,6,225.94,0,0
2023-08-11,SKU004,Dress,7,169.45,0,0
2023-08-11,SKU005,Skirt,4,146.86,0,0
2023-08-12,SKU001,Shirt,15,113.0,0,0
2023-08-12,SKU002,Pants,11,135.6,0,0
2023-08-12,SKU003,Jacket,7,226.0,0,0
2023-08-12,SKU004,Dress,7,169.5,0,0
2023-08-12,SKU005,Skirt,5,146.9,0,0
2023-08-13,SKU001,Shirt,14,113.03,0,0
2023-08-13,SKU002,Pants,13,135.63,0,0
2023-08-13,SKU003,Jacket,8,226.06,0,0
2023-08-13,SKU004,Dress,10,169.54,0,0
2023-08-13,SKU005,Skirt,7,146.94,0,0
2023-08-14,SKU001,Shirt,11,113.06,0,0
2023-08-14,SKU002,Pants,8,135.67,0,0
2023-08-14,SKU003,Jacket,7,226.12,0,0
2023-08-14,SKU004,Dress,7,169.59,0,0
2023-08-14,SKU005,Skirt,6,146.98,0,0
2023-08-15,SKU001,Shirt,16,113.09,1,0
2023-08-15,SKU002,Pants,14,135.7,1,0
2023-08-15,SKU003,Jacket,11,226.17,1,0
2023-08-15,SKU004,Dress,13,169.63,1,0
2023-08-15,SKU005,Skirt,8,147.01,1,0
2023-08-16,SKU001,Shirt,10,113.12,0,0
2023-08-16,SKU002,Pants,7,135.74,0,0
2023-08-16,SKU003,Jacket,6,226.23,0,0
2023-08-16,SKU004,Dress,7,169.68,0,0
2023-08-16,SKU005,Skirt,5,147.05,0,0
2023-08-17,SKU001,Shirt,11,113.15,0,0
2023-08-17,SKU002,Pants,8,135.78,0,0
2023-08-17,SKU003,Jacket,6,226.29,0,0
2023-08-17,SKU004,Dress,8,169.72,0,0
2023-08-17,SKU005,Skirt,5,147.09,0,0
2023-08-18,SKU001,Shirt,10,113.18,0,0
2023-08-18,SKU002,Pants,8,135.81,0,0
2023-08-18,SKU003,Jacket,7,226.35,0,0
2023-08-18,SKU004,Dress,7,169.76,0,0
2023-08-18,SKU005,Skirt,6,147.13,0,0
2023-08-19,SKU001,Shirt,12,113.21,0,0
2023-08-19,SKU002,Pants,11,135.85,0,0
2023-08-19,SKU003,Jacket,9,226.41,0,0
2023-08-19,SKU004,Dress,8,169.81,0,0
2023-08-19,SKU005,Skirt,5,147.17,0,0
2023-08-20,SKU001,Shirt,16,113.23,0,0
2023-08-20,SKU002,Pants,8,135.88,0,0
2023-08-20,SKU003,Jacket,7,226.47,0,0
2023-08-20,SKU004,Dress,10,169.85,0,0
2023-08-20,SKU005,Skirt,5,147.21,0,0
2023-08-21,SKU001,Shirt,11,113.26,0,0
2023-08-21,SKU002,Pants,8,135.92,0,0
2023-08-21,SKU003,Jacket,6,226.53,0,0
2023-08-21,SKU004,Dress,7,169.9,0,0
2023-08-21,SKU005,Skirt,6,147.24,0,0
2023-08-22,SKU001,Shirt,10,113.29,0,0
2023-08-22,SKU002,Pants,8,135.95,0,0
2023-08-22,SKU003,Jacket,7,226.59,0,0
2023-08-22,SKU004,Dress,8,169.94,0,0
2023-08-22,SKU005,Skirt,6,147.28,0,0
2023-08-23,SKU001,Shirt,10,113.32,0,0
2023-08-23,SKU002,Pants,9,135.99,0,0
2023-08-23,SKU003,Jacket,6,226.65,0,0
2023-08-23,SKU004,Dress,7,169.99,0,0
2023-08-23,SKU005,Skirt,5,147.32,0,0
2023-08-24,SKU001,Shirt,12,113.35,0,0
2023-08-24,SKU002,Pants,8,136.02,0,0
2023-08-24,SKU003,Jacket,7,226.71,0,0
2023-08-24,SKU004,Dress,7,170.03,0,0
2023-08-24,SKU005,Skirt,6,147.36,0,0
2023-08-25,SKU001,Shirt,12,113.38,0,0
2023-08-25,SKU002,Pants,8,136.06,0,0
2023-08-25,SKU003,Jacket,5,226.77,0,0
2023-08-25,SKU004,Dress,7,170.07,0,0
2023-08-25,SKU005,Skirt,5,147.4,0,0
2023-08-26,SKU001,Shirt,13,113.41,0,0
2023-08-26,SKU002,Pants,11,136.1,0,0
2023-08-26,SKU003,Jacket,7,226.83,0,0
2023-08-26,SKU004,Dress,9,170.12,0,0
2023-08-26,SKU005,Skirt,6,147.44,0,0
2023-08-27,SKU001,Shirt,12,113.44,0,0
2023-08-27,SKU002,Pants,10,136.13,0,0
2023-08-27,SKU003,Jacket,8,226.88,0,0
2023-08-27,SKU004,Dress,7,170.16,0,0
2023-08-27,SKU005,Skirt,6,147.47,0,0
2023-08-28,SKU001,Shirt,10,113.47,0,0
2023-08-28,SKU002,Pants,7,136.17,0,0
2023-08-28,SKU003,Jacket,6,226.94,0,0
2023-08-28,SKU004,Dress,7,170.21,0,0
2023-08-28,SKU005,Skirt,4,147.51,0,0
2023-08-29,SKU001,Shirt,10,113.5,0,0
2023-08-29,SKU002,Pants,8,136.2,0,0
2023-08-29,SKU003,Jacket,7,227.0,0,0
2023-08-29,SKU004,Dress,7,170.25,0,0
2023-08-29,SKU005,Skirt,5,147.55,0,0
2023-08-30,SKU001,Shirt,12,113.53,0,0
2023-08-30,SKU002,Pants,8,136.24,0,0
2023-08-30,SKU003,Jacket,7,227.06,0,0
2023-08-30,SKU004,Dress,8,170.3,0,0
2023-08-30,SKU005,Skirt,6,147.59,0,0
2023-08-31,SKU001,Shirt,10,113.56,0,0
2023-08-31,SKU002,Pants,7,136.27,0,0
2023-08-31,SKU003,Jacket,6,227.12,0,0
2023-08-31,SKU004,Dress,8,170.34,0,0
2023-08-31,SKU005,Skirt,5,147.63,0,0
2023-09-01,SKU001,Shirt,11,113.59,0,0
2023-09-01,SKU002,Pants,8,136.31,0,0
2023-09-01,SKU003,Jacket,7,227.18,0,0
2023-09-01,SKU004,Dress,6,170.39,0,0
2023-09-01,SKU005,Skirt,5,147.67,0,0
2023-09-02,SKU001,Shirt,13,113.62,0,0
2023-09-02,SKU002,Pants,11,136.34,0,0
2023-09-02,SKU003,Jacket,6,227.24,0,0
2023-09-02,SKU004,Dress,7,170.43,0,0
2023-09-02,SKU005,Skirt,5,147.71,0,0
2023-09-03,SKU001,Shirt,11,113.65,0,0
2023-09-03,SKU002,Pants,10,136.38,0,0
2023-09-03,SKU003,Jacket,9,227.3,0,0
2023-09-03,SKU004,Dress,8,170.47,0,0
2023-09-03,SKU005,Skirt,5,147.74,0,0
2023-09-04,SKU001,Shirt,8,113.68,0,0
2023-09-04,SKU002,Pants,9,136.42,0,0
2023-09-04,SKU003,Jacket,6,227.36,0,0
2023-09-04,SKU004,Dress,7,170.52,0,0
2023-09-04,SKU005,Skirt,4,147.78,0,0
